SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Tract_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_VillageTract_Status,MIMU_VillageTract_Mapping_Status,Change_Type,Previous_Village_Tract_Name_Eng,Remark
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014009,Inn Yar Gyi,အင်းယားကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014014,Kin Mun Chon,ကင်းမွန်းခြုံ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014027,Kyein Taw Hmyaung,ကြိမ်တောမျှောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014008,Kyi Taw,ကျီတော်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014017,Kyoet Pin Thar,ကြို့ပင်သာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014023,Lay Thit,လေးသစ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014022,Me Ba Lan,မဲဘလန်,GAD,,,,,Active,N/A,Active,,,Name changed from Khe Ta Lan
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014024,Moe Kaung,မိုးကောင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014025,Myo Soe,မြို့ဆိုး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014007,Nat Ywar,နတ်ရွာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014028,Ngar See Laung,ငါးဆီးလောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014010,Ohn Pin,အုန်းပင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014011,Pwe Thar,ပွဲသာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014006,Pyin Gan,ပျဉ်ဂန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014026,Sa Par Kyi,စပါးကြီ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014005,Shar Say Bo,ရှားစေးဘို,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014021,Ta Laing Aing,တလိုင်းအိုင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014004,Ta Pyay,တပြေး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014019,Tha Yet Tan,သရက်တန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014001,Yae Kyaw,ရေကျော်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014029,Za Loke Gyi,ဇလုပ်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014013,Za Yat Gyi,ဇရပ်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007014,Htantabin,MMR007014012,Zee Hpyu Thaung,ဇီးဖြူသောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003047,Ah Du,အဒူး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003046,Ah Lel,အလယ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003074,Aung Kan Hlaing,အောင်ကံလှိုင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003096,Aung Kaung Nyunt,အောင်ကောင်းညွှန့်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003075,Aung Meik Thar,အောင်မိတ်သာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003093,Aung Min Ga Lar,အောင်မင်္ဂလာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003070,Aung Myay,အောင်မြေ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003071,Aung Naing Gyi,အောင်နိုင်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003097,Aung Pin Thar,အောင်ပင်သာ,GAD,24-Mar-16,,No. 961/2016,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003095,Aung Tha Pyay,အောင်သပြေ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003073,Aung Thar,အောင်သာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003069,Aye Mun,အေးမွန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003068,Aye Ywar Ah Thin,အေးရွာအသင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003085,Ba Lauk,ဘလောက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003084,Ban Dar,ဘန်ဒါ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003015,Bon Ma Soe,ဘုမ္မဇိုး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003055,Chan Thar Gyi,ချမ်းသာကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003013,Hpa Lay,ဖလေး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003030,Hpoe Yoe Su,ဖိုးရိုးစု,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003031,Htar Wa,ထာဝ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003032,Hte Nan,ထဲနံ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003040,Hti Tan,ထိတန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003081,Hti Tan Ah Thin,ထိတံအသင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003021,Inn Wa,အင်းဝ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003048,Ka Dat Sein,ကဒတ်စိန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003022,Ka Mar Bar,ကမာဘာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003023,Ka Thit Pin,ကသစ်ပင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003052,Kan Aung,ကံအောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003053,Kan Aye,ကံအေး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003077,Kan Hla,ကန်လှ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003050,Kan Htu,ကံထူး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003049,Kan Myint,ကံမြင့်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003083,Kan Nyi Naung,ကန်ညီနောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003051,Kan Paw,ကံပေါ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003004,Kan Pyaung,ကမ်းပြောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003076,Kan Taw,ကန်တော်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003005,Kha May Gyi,ခမေကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003025,Kha Mun,ခမွန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003024,Kha Mun Kan Gyi,ခမွန်ကန်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003007,Kha Nar,ခနာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003006,Kha Nee,ခနီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003078,Khe Nan Ah Thin,ခဲနန်အသင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003001,Kyar Taw,ကြာတော,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003002,Kyar Tet,ကျားတက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003003,Kyaung Taik,ကျောင်းတိုက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003029,Let Pan Khar Shey,လက်ပံခါးရှည်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003017,Ma Kyet Gyi,မကျက်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003088,Ma Mauk,မမောက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003035,Met Ka Bin,မက္ကဘင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003086,Mi Lauk,မိလောက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003016,Moe Ka Nein (Kayin),မိုးကနိမ်း (ကရင်),GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003014,Moe Ka Nein (Myanmar),မိုးကနိမ်း (မြန်မာ),GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003036,Mu Du,မုဒု,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003037,Mway Bway Kone,မွေဘွေးကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003011,Na Be Pin,နဘဲပင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003058,Naung Bo,နောင်ဘို,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003033,Neik Ban,နိဗ္ဗာန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003094,Ngwe Taung,ငွေတောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003056,Nyan U,ညဏ်ဦး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003010,Nyaung Pin,ညောင်ပင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003045,Ohn Hne,အုန်းနှဲ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003034,Paing Kyon,ပိုင်ကျုံ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003060,Pauk Kan,ပေါက်ကန်,GAD,,24-Mar-16,,No. 961/2016,Active,N/A,Active,Split,,Another VT name is Aung Pin Thar (MMR007003097)
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003012,Pauk Kone Gyi,ပေါက်ကုန်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003082,Pin Ka Laung,ပင်ကလောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003059,Pyawbwe,ပျော်ဘွယ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003018,Shan Kan,ရှမ်းကန်,GAD,,10-May-18,,No. 574/2018,Active,N/A,Active,Split,,Another VT name is Zin Yway Kone (Set Kone) (MMR007003098)
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003090,Shwe Gan,ရွှေဂန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003063,Shwe Nyaung Pin,ရွှေညောင်ပင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003062,Shwe Pauk Pin,ရွှေပေါက်ပင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003061,Shwe Pon Su,ရွေပုံစု,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003089,Shwe Ta Soke,ရွှေတဆုတ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003080,Ta Dar U,တံတားဦး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003028,Ta Kaw Ka Noke,တကောကနုတ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003019,Tha Byu,သဗြု,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003020,Tha Pyay Kan,သပြေကန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003066,Tha Pyay Kan Ah Thin,သပြေကန်အသင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003065,Tha Yet Kone,သရက်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003044,Than Din,သံဒင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003042,Than Ta Khar,သံတံခါး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003039,Thar Yar Kone,သာယာကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003041,Thet Ka La,သက္ကလ,GAD,,23-May-13,,No. 444/2013,Inactive,N/A,Inactive,VTtoTown,,Reclassified VT to Thetkala Town
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003092,Thet Ka La Ah Thin,သက္ကလအသင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003043,Thin Ban Kan,သင်ဘန်းကန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003064,War Taw,ဝါးတော,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003091,Wea Pa Tan,ဝဲပတန်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003038,Yit Kan Gyi,ရစ်ကန်ကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003027,Zay Hpa Lon,ဈေးဖလုံ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003009,Zee Hpyu Kone,ဇီးဖြူကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003098,Zin Yway Kone (Set Kone),ဇင်းရွေးကုန်း (စက်ကုန်း),GAD,10-May-18,,No. 574/2018,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003026,Zwe Bar,ဇွဲဘာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007003,Kawa,MMR007003008,Zwe Kaik,ဇွဲကိုက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011015,Daung Moet,ဒေါင်းမို့,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011007,Ga Mone Aing,ဂမုန်းအိုင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011045,Hpaung Seik,ဖေါင်ဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011041,Htee Yoe Baw Ta Htar,ထီးရိုးဘောတထာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011013,Htoe War Saik,ထိုးဝါးစိုက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011006,Inn Net,အင်းနက်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011035,Kat Pei Lan Khwe,ကပ်ပယ်လမ်းခွဲ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011037,Khe Doe,ခဲဒိုး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011040,Khu Hmaing,ခူမှိုင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011034,Kwee Lar,ကွီးလာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011005,Kyauk Pon (South),ကျောက်ပုံ(တောင်),GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011003,Kyauk Pon Lel,ကျောက်ပုံလယ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011014,Kyauk Sa Yit,ကျောက်စရစ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011038,Kyay See (South),ကျေးစီး (တောင်),GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011033,Kyet Thaung Taung,ကြက်သောင်းတောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011030,Kyun Pin Seik,ကျွန်းပင်ဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011011,Kywe Ta Lin,ကျွဲတလင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011012,Lel Waing Gyi,လယ်ဝိုင်းကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011001,Ma Au Pin Seik,မအူပင်ဆိပ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011010,Ma Ma Yan,မမရမ်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011046,Ma Yan Myaung,မရမ်းမြောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011044,Maw Tho Gyi,မော်သိုကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011031,Me Poke,မဲပုတ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011028,Mee Taing Taw,မီးတိုင်တော,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011002,Mi Chaung Gaung,မိချောင်းဂေါင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011022,Mone,မုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011026,Mway Twin,မွေတွင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011029,Myaung Yoe Gyi,မြောင်းရိုးကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011017,Nat Than Kwin,နတ်သံကွင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011032,Naung Bo,နောင်ဘို,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011021,Naung Kone,နောင်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011018,Nga / Htway Soke,င / ထွေစုတ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011025,Nyaung Pin Thar,ညောင်ပင်သာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011043,Pa Dar,ပဒါး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011008,Pat Ta Lar,ပတ္တလား,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011042,Seik Chaung,ဆိပ်ချောင်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011024,Tat Kone,တပ်ကုန်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011027,Taw Pu,တောပု,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011023,Thaung Lel,သောင်လယ်,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011004,Tone Gyi,တုံးကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011019,Wea Gyi,ဝဲကြီး,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011009,Wet Lar Taw,ဝက်လာတော,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011016,Yae Le,ရေလဲ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011039,Yae Pu,ရေပူ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011020,Ywar Gyi Inn,ရွာကြီးအင်း,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011036,Zint Kar,ဇင့်ကာ,GAD,,,,,Active,N/A,Active,,,
MMR007,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006010,Ah Nan Baw,အနန်းဘော်,GAD,,,,,Active,N/A,Active,,,
