Region,Township,Village Tract/ Ward,Postal Code,VT_Pcode,Ward_Pcode,Pcode_Status
Shan  (North),Kyaukme ,Taung Ni ,1612237,MMR015012038,,Found
Shan  (North),Kyaukme ,Man Hsin (a) Pa Zi ,1612238,MMR015012039,,Found
Shan  (North),Kyaukme ,Pang Woe ,1612239,MMR015012040,,Found
Shan  (North),Kyaukme ,Min Kone ,1612240,MMR015012041,,Found
Shan  (North),Kyaukme ,Par Hlaing ,1612241,MMR015012042,,Found
Shan  (North),Kyaukme ,Nam Hkun ,1612242,MMR015012043,,Found
Shan  (North),Kyaukme ,Loi Hsar ,1612243,MMR015012044,,Found
Shan  (North),Kyaukme ,Nam Hpan ,1612244,MMR015012045,,Found
Shan  (North),Kyaukme ,Loi An ,1612245,MMR015012013,,Found
Shan  (North),Kyaukme ,Kant Kan ,1612246,MMR015012047,,Found
Shan  (North),Kyaukme ,Hsant Hing ,1612247,MMR015012048,,Found
Shan  (North),Kyaukme ,Loi Hkam ,1612248,MMR015012049,,Found
Shan  (North),Kyaukme ,Man Maw ,1612249,MMR015012050,,Found
Shan  (North),Kyaukme ,Pong Woe ,1612250,MMR015012051,,Found
Shan  (North),Kyaukme ,Kun Hin ,1612251,MMR015012052,,Found
Shan  (North),Kyaukme ,Nawng Kun ,1612252,MMR015012053,,Found
Shan  (North),Kyaukme ,Pang Sam ,1612253,MMR015012054,,Found
Shan  (North),Kyaukme ,Nawng Shin ,1612254,MMR015012055,,Found
Shan  (North),Kyaukme ,Nar Aw ,1612255,MMR015012056,,Found
Shan  (North),Kyaukme ,Taung Hteik ,1612256,MMR015012057,,Found
Shan  (North),Kyaukme ,Hkant Hke Pawt Inn ,1612257,MMR015012058,,Found
Shan  (North),Kyaukme ,He Kwi ,1612258,MMR015012059,,Found
Shan  (North),Kyaukme ,Loi Hsaunt ,1612259,MMR015012060,,Found
Shan  (North),Kyaukme ,Loi Kyu ,1612260,MMR015012061,,Found
Shan  (North),Kyaukme ,Kun Kauk ,1612261,MMR015012062,,Found
Shan  (North),Kyaukme ,Man Hkauk ,1612262,MMR015012063,,Found
Shan  (North),Kyaukme ,Kawng Ka Law ,1612263,MMR015012064,,Found
Shan  (North),Kyaukme ,He Hkam ,1612264,MMR015012065,,Found
Shan  (North),Kyaukme ,Pong Long ,1612265,MMR015012066,,Found
Shan  (North),Kyaukme ,Chone ,1612266,MMR015012067,,Found
Shan  (North),Kyaukme ,Kun Sa Lan ,1612267,MMR015012068,,Found
Shan  (North),Kyaukme ,Hkun Hkwa ,1612268,MMR015012069,,Found
Shan  (North),Kyaukme ,Pang Kwe ,1612269,MMR015012070,,Found
Shan  (North),Kyaukme ,Kyauk Lone Gyi ,1612270,MMR015012071,,Found
Shan  (North),Kyaukme ,Kyauk Hpyu ,1612271,MMR015012072,,Found
Shan  (North),Kyaukme ,Myo Thit ,1612272,MMR015012073,,Found
Shan  (North),Kyaukme ,Nam Tway ,1612273,MMR015012074,,Found
Shan  (North),Kyaukme ,Ohn Ma Sun ,1612274,MMR015012075,,Found
Shan  (North),Kyaukme ,Pang Nin ,1612275,MMR015012076,,Found
Shan  (North),Nawnghkio ,Zay ,1613001,,MMR015013701501,Found
Shan  (North),Nawnghkio ,Bu Tar ,1613002,,MMR015013701502,Found
Shan  (North),Nawnghkio ,Taung ,1613003,,MMR015013701503,Found
Shan  (North),Nawnghkio ,Pa Hat ,1613004,,MMR015013701504,Found
Shan  (North),Nawnghkio ,Tha Pyay Yae ,1613005,,MMR015013701505,Found
Shan  (North),Nawnghkio ,Nar Sho ,1613006,,MMR015013701506,Found
Shan (North),Nawnghkio,Kone San,1613200,MMR015013001,,Found
Shan  (North),Nawnghkio ,Long Yone ,1613201,MMR015013002,,Found
Shan  (North),Nawnghkio ,Ngoke Ka Lay ,1613202,MMR015013003,,Found
Shan  (North),Nawnghkio ,Long Wei ,1613203,MMR015013004,,Found
Shan  (North),Nawnghkio ,Myet Chee Nu ,1613204,MMR015013005,,Found
Shan  (North),Nawnghkio ,Nyan Taw ,1613205,MMR015013006,,Found
Shan  (North),Nawnghkio ,Kan Gyi ,1613206,MMR015013007,,Found
Shan  (North),Nawnghkio ,Shwe Moke Htaw ,1613207,MMR015013008,,Found
Shan  (North),Nawnghkio ,Taung Shey ,1613208,MMR015013009,,Found
Shan  (North),Nawnghkio ,Yae Twin Gyi ,1613209,MMR015013010,,Found
Shan  (North),Nawnghkio ,Nawng Taw ,1613210,MMR015013011,,Found
Shan  (North),Nawnghkio ,Inn Hpo ,1613211,MMR015013012,,Found
Shan  (North),Nawnghkio ,Me Poke ,1613212,MMR015013013,,Found
Shan  (North),Nawnghkio ,Thone Se ,1613213,MMR015013014,,Found
Shan  (North),Nawnghkio ,Hsam Ma Hse ,1613214,MMR015013015,,Found
Shan  (North),Nawnghkio ,Ong Ma Hkar ,1613215,MMR015013016,,Found
Shan  (North),Nawnghkio ,Pin Tee ,1613216,MMR015013017,,Found
Shan  (North),Nawnghkio ,Bant Bway ,1613217,MMR015013018,,Found
Shan  (North),Nawnghkio ,Kone Gyi Ywar Ma ,1613218,MMR015013019,,Found
Shan  (North),Nawnghkio ,Kyein Ga Naing ,1613219,MMR015013020,,Found
Shan  (North),Nawnghkio ,Ah Nauk Kyu Inn ,1613220,MMR015013021,,Found
Shan  (North),Nawnghkio ,Nyaung Tauk ,1613221,MMR015013022,,Found
Shan  (North),Nawnghkio ,Hko Ong ,1613222,MMR015013023,,Found
Shan  (North),Nawnghkio ,Kone Thar ,1613223,MMR015013024,,Found
Shan  (North),Nawnghkio ,Seik Hpu ,1613224,MMR015013025,,Found
Shan  (North),Nawnghkio ,Ku Lar Kwe ,1613225,MMR015013026,,Found
Shan  (North),Nawnghkio ,Doe Pin ,1613226,MMR015013027,,Found
Shan  (North),Nawnghkio ,Kyauk Gyi ,1613227,MMR015013028,,Found
Shan  (North),Nawnghkio ,Bant Bway Kyin ,1613228,MMR015013029,,Found
Shan  (North),Nawnghkio ,Ho Hko (North) ,1613229,MMR015013030,,Found
Shan  (North),Nawnghkio ,Hsi Hson ,1613230,MMR015013031,,Found
Shan  (North),Nawnghkio ,Kone Gyi ,1613231,MMR015013032,,Found
Shan  (North),Nawnghkio ,Than Bo ,1613232,MMR015013033,,Found
Shan  (North),Nawnghkio ,Tha Yet Kone ,1613233,MMR015013034,,Found
Shan  (North),Nawnghkio ,Ah Htet Kyu Inn ,1613234,MMR015013035,,Found
Shan  (North),Hsipaw ,Myanmar ,1614001,,MMR015014701501,Found
Shan  (North),Hsipaw ,Myo Lel ,1614002,,MMR015014701502,Found
Shan  (North),Hsipaw ,Ah Nauk ,1614003,,MMR015014701503,Found
Shan  (North),Hsipaw ,Zay ,1614004,,MMR015014701504,Found
Shan  (North),Hsipaw ,Pan Tein (North) ,1614005,,MMR015014701505,Found
Shan  (North),Hsipaw ,Pan Tein (South) ,1614006,,MMR015014701506,Found
Shan  (North),Hsipaw ,Zat Su ,1614007,,MMR015014701507,Found
Shan  (North),Hsipaw ,Shwe Kyaung ,1614008,,MMR015014701508,Found
Shan  (North),Hsipaw ,Oke Kyin ,1614009,,MMR015014701509,Found
Shan  (North),Hsipaw ,Taung Myo ,1614010,,MMR015014701510,Found
Shan  (North),Hsipaw ,Mee Ya Htar ,1614011,,MMR015014701511,Found
Shan (North),Hsipaw,Ting San,1614200,MMR015014001,,Found
Shan  (North),Hsipaw ,Man He ,1614201,MMR015014002,,Found
Shan  (North),Hsipaw ,Sam Hpeik ,1614202,MMR015014003,,Found
Shan  (North),Hsipaw ,Ywar Thit ,1614203,MMR015014004,,Found
Shan  (North),Hsipaw ,Ton Hsint ,1614204,MMR015014005,,Found
Shan (North),Hsipaw,Hsun Long,1614205,MMR015014006,,Found
Shan (North),Hsipaw,Pang Sauk Mein,1614206,MMR015014007,,Found
Shan  (North),Hsipaw ,Mong Lin ,1614207,MMR015014008,,Found
Shan  (North),Hsipaw ,Kone Thar ,1614208,MMR015014009,,Found
Shan  (North),Hsipaw ,Nawng An ,1614209,MMR015014010,,Found
Shan  (North),Hsipaw ,Pang Meik ,1614210,MMR015014011,,Found
Shan  (North),Hsipaw ,Kun Hkaik ,1614211,MMR015014012,,Found
Shan  (North),Hsipaw ,Kyin Thi ,1614212,MMR015014013,,Found
Shan  (North),Hsipaw ,Baw Kyo ,1614213,MMR015014014,,Found
Shan  (North),Hsipaw ,Lawng Hkun ,1614214,MMR015014015,,Found
Shan  (North),Hsipaw ,Nam Aun ,1614215,MMR015014016,,Found
Shan (North),Hsipaw,Hsawng Kye,1614216,MMR015014017,,Found
Shan (North),Hsipaw,Tun Keng,1614217,MMR015014018,,Found
Shan  (North),Hsipaw ,Nawng Ton ,1614218,MMR015014019,,Found
Shan  (North),Hsipaw ,Hseng Lai ,1614219,MMR015014020,,Found
Shan  (North),Hsipaw ,Ong Mu ,1614220,MMR015014021,,Found
Shan  (North),Hsipaw ,Man Pyit ,1614221,MMR015014022,,Found
Shan  (North),Hsipaw ,Pang Hkan ,1614222,MMR015014023,,Found
Shan  (North),Hsipaw ,Moe Tay ,1614223,MMR015014024,,Found
Shan  (North),Hsipaw ,Man Sang ,1614224,MMR015014025,,Found
Shan  (North),Hsipaw ,Hsin Kyawt ,1614225,MMR015014026,,Found
Shan  (North),Hsipaw ,Nar Taunt ,1614226,MMR015014027,,Found
Shan  (North),Hsipaw ,Ma Hkaw ,1614227,MMR015014028,,Found
Shan  (North),Hsipaw ,Pang Sang ,1614228,MMR015014029,,Found
Shan  (North),Hsipaw ,Nam Ma ,1614229,MMR015014030,,Found
Shan  (North),Hsipaw ,Hu Mye ,1614230,MMR015014031,,Found
Shan  (North),Hsipaw ,Kun Hauk ,1614231,MMR015014032,,Found
Shan  (North),Hsipaw ,Nam Lan ,1614232,MMR015014033,,Found
Shan  (North),Hsipaw ,Kone Hsar ,1614233,MMR015014034,,Found
Shan  (North),Hsipaw ,Man Hkaing Hsi Htauk ,1614234,MMR015014035,,Found
Shan  (North),Hsipaw ,Mant Mun Man Kyawng ,1614235,MMR015014036,,Found
Shan  (North),Hsipaw ,Kone Son ,1614236,MMR015014037,,Found
Shan  (North),Hsipaw ,Ho Hke ,1614237,MMR015014038,,Found
Shan  (North),Hsipaw ,Kawng Hkan ,1614238,MMR015014039,,Found
Shan  (North),Hsipaw ,Man Li ,1614239,MMR015014040,,Found
Shan  (North),Hsipaw ,Nam Maw Swe ,1614240,MMR015014041,,Found
Shan  (North),Hsipaw ,Man Kyawng ,1614241,MMR015014042,,Found
Shan  (North),Hsipaw ,Nar Lay ,1614242,MMR015014051,,Found
Shan  (North),Hsipaw ,Kone Yone ,1614243,MMR015014044,,Found
Shan  (North),Hsipaw ,Nar Ma Hkaw ,1614244,MMR015014045,,Found
Shan  (North),Hsipaw ,Sei Hkan ,1614245,MMR015014046,,Found
Shan  (North),Hsipaw ,Kone Hsawt ,1614246,MMR015014047,,Found
Shan  (North),Hsipaw ,Nam Yang ,1614247,MMR015014048,,Found
Shan  (North),Hsipaw ,Mong Hkay ,1614248,MMR015014049,,Found
Shan  (North),Hsipaw ,Mant Mun (Khay) ,1614249,MMR015014050,,Found
Shan  (North),Hsipaw ,Nar Lay (Li) ,1614250,MMR015014043,,Found
Shan  (North),Hsipaw ,Ho Hko ,1614251,MMR015014052,,Found
Shan  (North),Hsipaw ,Man Pang ,1614252,MMR015014053,,Found
Shan  (North),Hsipaw ,Pying Nyawng ,1614253,MMR015014054,,Found
Shan  (North),Hsipaw ,Ho Aun ,1614254,MMR015014055,,Found
Shan  (North),Hsipaw ,Mong Ton ,1614255,MMR015014056,,Found
Shan  (North),Hsipaw ,Kun Hkar ,1614256,MMR015014057,,Found
Shan  (North),Hsipaw ,Hsut Ton ,1614257,MMR015014058,,Found
Shan  (North),Hsipaw ,Kawng Kyaw ,1614258,MMR015014059,,Found
Shan  (North),Hsipaw ,Pang Huong ,1614259,MMR015014060,,Found
Shan  (North),Hsipaw ,Man Pat ,1614260,MMR015014061,,Found
Shan  (North),Hsipaw ,Man Kyawng ,1614261,MMR015014042,,Found
Shan  (North),Hsipaw ,Man Maw ,1614262,MMR015014063,,Found
Shan  (North),Hsipaw ,Mong Lar ,1614263,MMR015014064,,Found
Shan  (North),Hsipaw ,Kawng Hkan ,1614264,MMR015014039,,Found
Shan  (North),Hsipaw ,Long Tawng ,1614265,MMR015014066,,Found
Shan  (North),Hsipaw ,Nar Hpwei ,1614266,MMR015014067,,Found
Shan  (North),Namtu ,Namtu ,1615001,,MMR015015701501,Found
Shan  (North),Namtu ,Pang Haik ,1615002,,MMR015015701502,Found
Shan  (North),Namtu ,Kyu Hsawt ,1615200,MMR015015001,,Found
Shan  (North),Namtu ,Hsaik Hkawng ,1615201,MMR015015002,,Found
Shan  (North),Namtu ,Hko Mo ,1615202,MMR015015003,,Found
Shan  (North),Namtu ,Baw Twin ,1615203,MMR015015004,,Found
Shan  (North),Namtu ,Hu Hsar ,1615204,MMR015015005,,Found
Shan  (North),Namtu ,Hin Poke ,1615205,MMR015015006,,Found
Shan  (North),Namtu ,Man San ,1615206,MMR015015007,,Found
Shan  (North),Namtu ,Nam Taung Kone ,1615207,MMR015015008,,Found
Shan  (North),Namtu ,Pang Hsawt ,1615208,MMR015015009,,Found
Shan  (North),Namtu ,Mong Mu ,1615209,MMR015015010,,Found
Shan  (North),Namtu ,Pang Long ,1615210,MMR015015011,,Found
Shan  (North),Namtu ,Chaung Hsar ,1615211,MMR015015012,,Found
Shan  (North),Namtu ,Loi Pyay ,1615212,MMR015015013,,Found
Shan  (North),Namtu ,Mong Tat ,1615213,MMR015015014,,Found
Shan  (North),Namtu ,Loi Ngin Nam Hmyaw ,1615214,MMR015015015,,Found
Shan  (North),Namtu ,Nar Hseng ,1615215,MMR015015016,,Found
Shan  (North),Namtu ,Pang Chin ,1615216,MMR015015017,,Found
Shan  (North),Namtu ,Mong Yin ,1615217,MMR015015018,,Found
Shan  (North),Namtu ,Wein Nang ,1615218,MMR015015019,,Found
Shan  (North),Namtu ,Man Hsar Long ,1615219,MMR015015020,,Found
Shan  (North),Namtu ,Wein Myint ,1615220,MMR015015021,,Found
Shan  (North),Namtu ,Pang Yang ,1615221,MMR015015022,,Found
Shan  (North),Namtu ,Hsan Pu ,1615222,MMR015015023,,Found
Shan  (North),Namtu ,Hpar Sum ,1615223,MMR015015024,,Found
Shan  (North),Namhsan ,Nam Waw ,1616001,,MMR015016701501,Found
Shan  (North),Namhsan ,Myo Lel ,1616002,,MMR015016701502,Found
Shan  (North),Namhsan ,Min Ga Lar ,1616003,,MMR015016701503,Found
Shan  (North),Namhsan ,Man Hkaik ,1616004,,MMR015016701504,Found
Shan  (North),Namhsan ,Moe Ge ,1616005,,MMR015016701505,Found
Shan  (North),Namhsan ,Man Mai ,1616006,,MMR015016701506,Found
Shan  (North),Namhsan ,Ngun Hseng ,1616200,MMR015016001,,Found
Shan  (North),Namhsan ,Man Loi ,1616201,MMR015016002,,Found
Shan  (North),Namhsan ,Nam Len ,1616202,MMR015016003,,Found
Shan  (North),Namhsan ,Hkay Hkin ,1616203,MMR015016004,,Found
Shan  (North),Namhsan ,Taung Kyaw ,1616204,MMR015016005,,Found
Shan  (North),Namhsan ,Ahr Ram ,1616205,MMR015016006,,Found
Shan  (North),Namhsan ,Hu Hkin ,1616206,MMR015016007,,Found
Shan  (North),Namhsan ,Man Long ,1616207,MMR015016008,,Found
Shan  (North),Namhsan ,Hu Man ,1616208,MMR015016009,,Found
Shan  (North),Namhsan ,Za Yang ,1616209,MMR015016010,,Found
Shan  (North),Namhsan ,Kayah Lan ,1616210,MMR015016011,,Found
Shan  (North),Namhsan ,Kayah ,1616211,MMR015016012,,Found
Shan  (North),Namhsan ,Kyauk Hpyu ,1616212,MMR015016013,,Found
Shan  (North),Namhsan ,Hpa Yar Gyi ,1616213,MMR015016014,,Found
Shan  (North),Namhsan ,Long Tauk ,1616214,MMR015016015,,Found
Shan  (North),Namhsan ,Man Kan ,1616215,MMR015016016,,Found
Shan  (North),Namhsan ,Taung Ma ,1616216,MMR015016017,,Found
Shan  (North),Namhsan ,Li Lu ,1616217,MMR015016018,,Found
Shan  (North),Namhsan ,Ah Nauk Kin ,1616218,MMR015016019,,Found
Shan  (North),Namhsan ,Kun Hei ,1616219,MMR015016020,,Found
Shan  (North),Namhsan ,Man Nauk ,1616220,MMR015016021,,Found
Shan  (North),Namhsan ,Kyauk Hpyu Lay ,1616221,MMR015016022,,Found
Shan  (North),Namhsan ,Myo Thit ,1616222,MMR015016023,,Found
Shan  (North),Namhsan ,Nam Tway ,1616223,MMR015016024,,Found
Shan  (North),Namhsan ,Ong Ma Sum ,1616224,MMR015016025,,Found
Shan  (North),Namhsan ,Pan Nin ,1616225,MMR015016026,,Found
Shan  (North),Namhsan ,Kawng Ka Law ,1616226,MMR015016027,,Found
Shan  (North),Mongmit ,Taung Paing ,1617001,,MMR015017701501,Found
Shan  (North),Mongmit ,Myauk Paing ,1617002,,MMR015017701502,Found
Shan  (North),Mongmit ,Let Khoke Tan ,1617003,,MMR015017701503,Found
Shan  (North),Mongmit ,Haw Kone (Haw Nan) ,1617004,,MMR015017701504,Found
Shan  (North),Mongmit ,Taung Kaing ,1617200,MMR015017001,,Found
Shan  (North),Mongmit ,Let Khoke Pin ,1617201,MMR015017002,,Found
Shan  (North),Mongmit ,Myit Son ,1617202,MMR015017003,,Found
Shan  (North),Mongmit ,Shwe Zar Li ,1617203,MMR015017004,,Found
Shan  (North),Mongmit ,Thea Ni ,1617204,MMR015017005,,Found
Shan  (North),Mongmit ,Lel Gyi ,1617205,MMR015017006,,Found
Shan  (North),Mongmit ,Ma Gyi Pin ,1617206,MMR015017007,,Found
Shan  (North),Mongmit ,Pa Thin ,1617207,MMR015017008,,Found
Shan  (North),Mongmit ,Moe Hauk ,1617208,MMR015017009,,Found
Shan  (North),Mongmit ,Nam Hput ,1617209,MMR015017010,,Found
Shan  (North),Mongmit ,Thit Seint Kone ,1617210,MMR015017011,,Found
Shan  (North),Mongmit ,Pa Dan ,1617211,MMR015017012,,Found
Shan  (North),Mongmit ,Moe Bon ,1617212,MMR015017013,,Found
Shan  (North),Mongmit ,Hsint Kin ,1617213,MMR015017014,,Found
Shan  (North),Mongmit ,Man Pat ,1617214,MMR015017015,,Found
Shan  (North),Mongmit ,Loi Hsar ,1617215,MMR015017016,,Found
Shan  (North),Mongmit ,Shwe Nyaung Pin (Teng Hu Hkam) ,1617216,MMR015017017,,Found
Shan  (North),Mongmit ,Nar Hkar Long ,1617217,MMR015017018,,Found
Shan  (North),Mongmit ,Hin Hkoke ,1617218,MMR015017019,,Found
Shan  (North),Mongmit ,Man Kawng ,1617219,MMR015017020,,Found
Shan  (North),Mongmit ,Mong Nin ,1617220,MMR015017021,,Found
Shan  (North),Mongmit ,Moe Lo ,1617221,MMR015017022,,Found
Shan  (North),Mongmit ,He Htin ,1617222,MMR015017023,,Found
Shan  (North),Mongmit ,Kyu Hsar ,1617223,MMR015017024,,Found
Shan  (North),Mongmit ,Loi Yar ,1617224,MMR015017025,,Found
Shan  (North),Mongmit ,Man Yun Au Yar ,1617225,MMR015017026,,Found
Shan  (North),Mongmit ,Tone Gyi ,1617226,MMR015017027,,Found
Shan  (North),Mongmit ,Yae Pone ,1617227,MMR015017028,,Found
Shan  (North),Mabein ,Myo Ma ,1618001,,MMR015018701501,Found
Shan  (North),Mabein ,Taik Kone ,1618002,,MMR015018701502,Found
Shan  (North),Mabein ,Kone Hkar ,1618003,,MMR015018701503,Found
Shan  (North),Mabein ,Nam Pong Pong ,1618004,,MMR015018701504,Found
Shan  (North),Mabein ,Hko Tar ,1618200,MMR015018001,,Found
Shan  (North),Mabein ,Ma Hlaing Kone ,1618201,MMR015018002,,Found
Shan  (North),Mabein ,Ba He ,1618202,MMR015018003,,Found
Shan  (North),Mabein ,Kone Ma Hkan ,1618203,MMR015018004,,Found
Shan  (North),Mabein ,La War ,1618204,MMR015018005,,Found
Shan  (North),Mabein ,Si Ping ,1618205,MMR015018006,,Found
Shan  (North),Mabein ,Ton Kwar ,1618206,MMR015018007,,Found
Shan  (North),Mabein ,Ma Au Kone ,1618207,MMR015018008,,Found
Shan  (North),Mabein ,Mae Sa Li ,1618208,MMR015018009,,Found
Shan  (North),Mabein ,Yan Bo ,1618209,MMR015018010,,Found
Shan  (North),Mabein ,Loi Hseng ,1618210,MMR015018011,,Found
Shan  (North),Mabein ,Loi Wein ,1618211,MMR015018012,,Found
Shan  (North),Mabein ,Hkar Gyit ,1618212,MMR015018013,,Found
Shan  (North),Mabein ,Loi Hsawng ,1618213,MMR015018014,,Found
Shan  (North),Mabein ,Kun Chaung ,1618214,MMR015018015,,Found
Shan  (North),Mabein ,Moe Lone ,1618215,MMR015018016,,Found
Shan  (North),Mabein ,Chaung Wa ,1618216,MMR015018017,,Found
Shan  (North),Mabein ,Ngar Oe ,1618217,MMR015018018,,Found
Shan  (North),Mabein ,Hkat Hkon ,1618218,MMR015018019,,Found
Shan  (North),Mabein ,Ngoet Hsin ,1618219,MMR015018020,,Found
Shan  (North),Manton ,Myo Ma ,1619001,,MMR015019701501,Found
Shan  (North),Manton ,No (1) ,1619002,,MMR015019701502,Found
Shan  (North),Manton ,No (2) ,1619003,,MMR015019701503,Found
Shan  (North),Manton ,Nam Hai ,1619200,MMR015019001,,Found
Shan  (North),Manton ,Nawng Sang ,1619201,MMR015019002,,Found
Shan  (North),Manton ,Kone Nyaung ,1619202,MMR015019003,,Found
Shan  (North),Manton ,Mong Hoke ,1619203,MMR015019004,,Found
Shan  (North),Manton ,Tun Hsay ,1619204,MMR015019005,,Found
Shan  (North),Manton ,Pang Nang ,1619205,MMR015019006,,Found
Shan  (North),Manton ,Loi Kyu ,1619206,MMR015019007,,Found
Shan  (North),Manton ,Kawng Hson ,1619207,MMR015019008,,Found
Shan  (North),Manton ,Hawng Kan ,1619208,MMR015019009,,Found
Shan  (North),Manton ,Pang Hsan (a) Nam Hu Hseng Hkawng ,1619209,MMR015019010,,Found
Shan  (North),Manton ,Hsaik Hkawng ,1619210,MMR015019011,,Found
Shan  (North),Manton ,Nam Nat ,1619211,MMR015019012,,Found
Shan  (North),Manton ,Hseng Lein (Ka) ,1619212,MMR015019013,,Found
Shan  (North),Manton ,Hseng Lein (Pa) ,1619213,MMR015019014,,Found
Shan  (North),Manton ,Manton (Kachin) ,1619214,MMR015019015,,Found
Shan  (North),Manton ,Manton (Pa Laung) ,1619215,MMR015019016,,Found
Shan  (North),Manton ,Man Pat ,1619216,MMR015019017,,Found
Shan  (North),Manton ,Man Pun (Kachin) ,1619217,MMR015019018,,Found
Shan  (North),Manton ,Man Pun (Pa Laung) ,1619218,MMR015019019,,Found
Shan  (North),Manton ,Maw Long ,1619219,MMR015019020,,Found
Shan  (North),Manton ,Man Kyawt ,1619220,MMR015019021,,Found
Shan  (North),Manton ,Pang Kone ,1619221,MMR015019022,,Found
Shan  (North),Manton ,Man Mauk ,1619222,MMR015019023,,Found
Shan  (North),Manton ,Man Nar ,1619223,MMR015019024,,Found
Shan  (North),Manton ,Say Kaw ,1619224,MMR015019025,,Found
Shan  (North),Manton ,Hu Lein ,1619225,MMR015019026,,Found
Shan  (North),Manton ,Man Kaw ,1619226,MMR015019027,,Found
Shan  (North),Manton ,Nar Aw ,1619227,MMR015019028,,Found
Shan  (North),Manton ,Mone Hka ,1619228,MMR015019029,,Found
Shan  (North),Kunlong ,Hko Long (a) Myo Ma ,1620001,,MMR015020701501,Found
Shan  (North),Kunlong ,Nyar Na Theik Pan ,1620002,,MMR015020701502,Found
Shan  (North),Kunlong ,Shan Ywar Ma ,1620003,,MMR015020701503,Found
Shan  (North),Kunlong ,Baw Ga ,1620004,,MMR015020701504,Found
Shan  (North),Kunlong ,Wun Htan ,1620005,,MMR015020701505,Found
Shan  (North),Kunlong ,Kan Thar Yar ,1620006,,MMR015020701506,Found
Shan  (North),Kunlong ,Pang Sang Nam ,1620200,MMR015020001,,Found
Shan  (North),Kunlong ,Ton Kyet ,1620201,MMR015020002,,Found
Shan  (North),Kunlong ,Nam Hu ,1620202,MMR015020003,,Found
Shan  (North),Kunlong ,Kawng Kye ,1620203,MMR015020004,,Found
Shan  (North),Kunlong ,Kone Nyaung ,1620204,MMR015020005,,Found
Shan  (North),Kunlong ,San Pya ,1620205,MMR015020006,,Found
Shan  (North),Kunlong ,Mant Hkar ,1620206,MMR015020007,,Found
Shan  (North),Kunlong ,Shaung Ti Lin ,1620207,MMR015020008,,Found
Shan  (North),Kunlong ,Tar Huong Ma Shu ,1620208,MMR015020009,,Found
Shan  (North),Kunlong ,Wawt Chone ,1620209,MMR015020010,,Found
Shan  (North),Kunlong ,Nam Sun ,1620210,MMR015020011,,Found
Shan  (North),Kunlong ,Tar Pawng Pawng ,1620211,MMR015020012,,Found
Shan  (North),Kunlong ,Pying Ye ,1620212,MMR015020013,,Found
Shan  (North),Kunlong ,Tar Shwe Htan ,1620213,MMR015020014,,Found
Shan  (North),Kunlong ,Kan Mong ,1620214,MMR015020015,,Found
Shan  (North),Kunlong ,Ho Li ,1620215,MMR015020016,,Found
Shan  (North),Kunlong ,Nawng Mo ,1620216,MMR015020017,,Found
Shan (North),Kunlong,Nam Kyin Hsan,1620217,MMR015020018,,Found
Shan  (North),Kunlong ,Pang Ma ,1620218,MMR015020019,,Found
Shan  (North),Kunlong ,Man Pying ,1620219,MMR015020020,,Found
Shan  (North),Kunlong ,Pang Huong ,1620220,MMR015020021,,Found
Shan  (North),Kunlong ,Tat Tu ,1620221,MMR015020022,,Found
Shan  (North),Kunlong ,Wa Soke ,1620222,MMR015020023,,Found
Shan  (North),Kunlong ,Pang Hai ,1620223,MMR015020024,,Found
Shan  (North),Kunlong ,Hpar Hpein ,1620224,MMR015020025,,Found
Shan  (North),Hopang ,Ho Pang ,1621001,,MMR015021701501,Found
Shan  (North),Hopang ,Kawng Hone ,1621002,,MMR015021701502,Found
Shan  (North),Hopang ,Man Khun ,1621003,,MMR015021701503,Found
Shan  (North),Hopang ,Zay ,1621004,,MMR015021701504,Found
Shan  (North),Hopang ,Pang Long Lan ,1621005,,MMR015021701505,Found
Shan  (North),Hopang ,Yone Kone ,1621006,,MMR015021701506,Found
Shan  (North),Hopang ,Mein Pan ,1621007,,MMR015021701507,Found
Shan  (North),Hopang ,Nam Hlan ,1621008,,MMR015021701508,Found
Shan  (North),Hopang ,Man Mai ,1621009,,MMR015021701509,Found
Shan  (North),Hopang ,Mong Pan (Lwe La) ,1621010,,MMR015021701510,Found
Shan  (North),Hopang ,Nawng Mo ,1621200,MMR015021001,,Found
