SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,Town_Pcode,Town,Ward_Pcode,Ward_Name_Eng,Ward_Name_MMR,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_VillageTract_Status,Field_Ward_Status,MIMU_War_Mapping_Status,Change_Type,Remark
MMR009,Magway,MMR009D005,Gangaw,MMR009025,Saw,MMR009025702,Kyaukhtu Town,MMR009025702503,Nat Ye Ward,နတ်ရဲရပ်ကွက်,GAD,,20-Dec-17,,No. 1799/2017,Active,N/A,Active,Name Change,Name Changed from Lay Yin Kwin Ward
MMR009,Magway,MMR009D005,Gangaw,MMR009025,Saw,MMR009025701,Saw Town,MMR009025701501,Thi Ri Ward,သီရိရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009025,Saw,MMR009025701,Saw Town,MMR009025701502,Zay Yar Ward,ဇေယျာရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009022,Seikphyu,MMR009022701,Seikphyu Town,MMR009022701502,Ah Lel Paing Ward,အလယ်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009022,Seikphyu,MMR009022701,Seikphyu Town,MMR009022701501,Ah Nauk Paing Ward,အနောက်ပိုင်းရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009022,Seikphyu,MMR009022701,Seikphyu Town,MMR009022701503,Yaw Wa Ward,ယောဝရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D004,Pakokku,MMR009022,Seikphyu,MMR009022701,Seikphyu Town,MMR009022701504,Ywar Thit Ward,ရွာသစ်ရပ်ကွက်,GAD,20-Sep-10,,200/23-122/U-1,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009011,Sidoktaya,MMR009011701,Sidoktaya Town,MMR009011701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D002,Minbu,MMR009011,Sidoktaya,MMR009011701,Sidoktaya Town,MMR009011701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009017,Sinbaungwe,MMR009017701,Sinbaungwe Town,MMR009017701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009017,Sinbaungwe,MMR009017701,Sinbaungwe Town,MMR009017701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009017,Sinbaungwe,MMR009017701,Sinbaungwe Town,MMR009017701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701503,Maung Taing (1) Ward,မောင်းတိုင် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701504,Maung Taing (2) Ward,မောင်းတို် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701509,Ohn Taw (1) Ward,အုန်းတော (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701510,Ohn Taw (2) Ward,အုန်းတော (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701507,Shwe Kyar Inn (1) Ward,ရွှေကြာအင်း (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701508,Shwe Kyar Inn (2) Ward,ရွှေကြာအင်း (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701505,Shwe Oe (1) Ward,ရွှေအိုး (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701506,Shwe Oe (2) Ward,ရွှေအိုး (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701501,Taung Pyin (1) Ward,တောင်ပြင် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi,MMR009004701,Taungdwingyi Town,MMR009004701502,Taung Pyin (2) Ward,တောင်ပြင် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Yone Ward
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Shwe Bon Thar Ward
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701503,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Zay Ward
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701504,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Taung Min Te Ward
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701505,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Myauk Min Te Ward
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701506,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Pyi Taw Aye Ward
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701507,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Ah Nauk Yat Taung Paing
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet,MMR009012701,Thayet Town,MMR009012701508,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,Name changed from Ah Nauk Yat Myauk Paing
MMR009,Magway,MMR009D005,Gangaw,MMR009024,Tilin,MMR009024701,Tilin Town,MMR009024701501,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
MMR009,Magway,MMR009D005,Gangaw,MMR009024,Tilin,MMR009024701,Tilin Town,MMR009024701502,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,GAD,,,,,Active,N/A,Active,,
