level,pcode,name,center_lat,center_lon
adm4,MMR001012043,Au Htan Yang,24.54427723,97.48201854
adm4,MMR001012044,Tein Hpa Yar,24.58452541,97.36483855
adm4,MMR001012045,Thein Long,24.63963157,97.37627661
adm4,MMR001012046,Hpar Kei,24.60499175,97.39970879
adm4,MMR001012047,Tar Sai,24.71918756,97.36977051
adm4,MMR001012048,Nar Long,24.76647924,97.48752114
adm4,MMR001012049,Man Thea,24.69549003,97.42111206
adm4,MMR001012050,Ton Huong Yang,24.69627293,97.51758766
adm4,MMR001012051,Man Maw,24.77985531,97.4147878
adm4,MMR001012052,Man Ping (Ping),24.69413398,97.26373961
adm4,MMR001012053,Lai Lum Li Saw,24.80963568,97.50189395
adm4,MMR001012701,Urban,24.25542797,97.34807469
adm4,MMR001012702,Urban,24.2022812,97.71871329
adm4,MMR001012703,Urban,24.6155233,97.46108828
adm4,MMR001013001,Chaung Htauk,24.07390937,97.26533057
adm4,MMR001013002,Man Hkan Yi Hku,24.11542769,97.24591869
adm4,MMR001013003,Han Htet,24.07007922,97.18707616
adm4,MMR001013004,Kone Tein,24.10256479,97.21349215
adm4,MMR001013005,Nam Ma Hpwet,24.14587086,97.27820138
adm4,MMR001013006,Man Thar (Mansi),23.99759766,97.09916937
adm4,MMR001013007,Mong Hkawng,23.98137295,97.19120344
adm4,MMR001013008,Je Sum,23.90580154,97.25596777
adm4,MMR001013009,La Jawng,24.15059331,97.37922347
adm4,MMR001013010,Ma Dang Yang,23.97314749,97.34636676
adm4,MMR001013011,Au Ra Bum,24.02291795,97.37243878
adm4,MMR001013012,In Bar Par,24.05383669,97.59424583
adm4,MMR001013013,Zein Yawng,24.15132027,97.57577354
adm4,MMR001013014,Dum Buk,23.9905963,97.54023489
adm4,MMR001013015,Gaing Daw Man Bang (Man Bang Bum),24.08683395,97.64418835
adm4,MMR001013016,Hka Na Par,24.11459487,97.54454461
adm4,MMR001013017,Sa Done,24.15247697,97.65279134
adm4,MMR001013018,Mai Bat,24.10953749,97.68532923
adm4,MMR001013019,Ton Huong,24.15498342,97.71726305
adm4,MMR001013020,Ding Sing (Ding Sing Par),24.05242197,97.46432936
adm4,MMR001013021,Man Wein,23.83758883,97.58714066
adm4,MMR001013022,Man Mawn,23.82941791,97.56321343
adm4,MMR001013023,Nawng Loke,23.83181435,97.60486575
adm4,MMR001013024,Nawng Tsum,23.85828056,97.60684028
adm4,MMR001013025,Pang Hkam,23.87412341,97.61395351
adm4,MMR001013026,Nam Hkar Par,23.82662157,97.51904999
adm4,MMR001013027,La Gat Dawt,23.87759219,97.5487371
adm4,MMR001013028,Kaik Hteik,23.94688584,97.47378255
adm4,MMR001013029,Zaw Bon Hting Nu,23.90940018,97.44338124
adm4,MMR001013030,Bang Gaw Hting Nu,23.84822332,97.44740267
adm4,MMR001013031,Au Lang Par,23.81686375,97.3922581
adm4,MMR001013032,Kawng Lwin,23.74848962,97.07647876
adm4,MMR001013033,Si Au,23.69978648,97.06489354
adm4,MMR001013034,Si Kaw,23.85963399,97.06342421
adm4,MMR001013035,Than Ta Dar,23.90540223,97.07072161
adm4,MMR001013036,Si Hkam Gyi,23.81521897,97.0900227
adm4,MMR001013037,Nam Lin Par,23.76879622,97.18339673
adm4,MMR001013038,Mung Ding Par,23.8582481,97.17342525
adm4,MMR001013039,Ta Maw,23.78139146,97.3250381
adm4,MMR001013040,La Hkum Yar Mar,23.71603573,97.21210402
adm4,MMR001013701,Urban,24.12239799,97.28937261
adm4,MMR001014001,Sarl Hkum Dam,27.30875007,97.45694736
adm4,MMR001014002,Zi Aun,27.33695302,97.51190558
adm4,MMR001014003,Nam Ton Hku,27.14570571,97.31433159
adm4,MMR001014004,Pang Ma Ti,27.44794448,97.42432516
adm4,MMR001014005,Pu Tawng,27.36372217,97.45641637
adm4,MMR001014006,Mar Lu Leit,27.33425263,97.365181
adm4,MMR001014007,Man Say,27.43995397,97.33288378
adm4,MMR001014008,Man Say Hkun,27.6728313,97.21967012
adm4,MMR001014009,Lang Taung,27.27779896,97.54836388
adm4,MMR001014010,Mu Lar Hawng (Mu Lar Dee),27.24750482,97.41608949
adm4,MMR001014011,Hpat Ma,27.24513309,97.50314029
adm4,MMR001014012,Long Sha Yang,27.05513682,97.65523849
adm4,MMR001014013,Tsum Pi Yang,26.9526036,97.43114323
adm4,MMR001014014,Ma Kat Mon,27.33166674,97.55660826
adm4,MMR001014701,Urban,27.31839538,97.40959072
adm4,MMR001014901,,27.46362278,97.08775196
adm4,MMR001014902,,27.79063529,97.38438581
adm4,MMR001015001,Hpung Wea Yang,26.48022504,97.59300166
adm4,MMR001015002,In Ta Ga Lu,26.4726813,97.51560256
adm4,MMR001015003,Kun Shin Mar Kyei,26.47707018,97.35522254
adm4,MMR001015004,Pong Ing Hku,26.60278989,97.31230967
adm4,MMR001015005,In Yam Gar,26.74464743,97.3485335
adm4,MMR001015006,Shakrin Tu,26.64954406,97.72265165
adm4,MMR001015007,Hpon Ing Yang,26.69871486,97.64566542
adm4,MMR001015008,In Gaw Ma,26.66489853,97.50702247
adm4,MMR001015009,Mali Yang,26.62494615,97.66490246
adm4,MMR001015010,Hseng Ran,26.54368542,97.64693493
adm4,MMR001015011,Shakram Gar,26.73597352,97.72822106
adm4,MMR001015012,Hting Nang,26.58725329,97.91475408
adm4,MMR001015013,Hkin Du Yang,26.65381976,97.92249386
adm4,MMR001015014,Gan Ma Jawng,26.70309267,98.03447014
adm4,MMR001015015,Bum Wan,26.62030486,97.85442576
adm4,MMR001015016,In Ding Ding Sa,26.6668497,97.85868784
adm4,MMR001015017,Sha Chyum,26.67788987,97.77643602
adm4,MMR001015018,Wa Hpawng,26.62598625,97.76782726
adm4,MMR001015019,Lon Kan,26.59158476,97.81169748
adm4,MMR001015020,Nein Mar,26.57629167,97.73560309
adm4,MMR001015021,In Ding Kawt Nang,26.52109546,97.81133747
adm4,MMR001015022,San Htu,26.55386274,97.85768397
adm4,MMR001015023,In Gan Au Mar,26.53997177,97.91454291
adm4,MMR001015024,La Htun Ka Htaung,26.7047636,97.88518213
adm4,MMR001015025,Long Wan,26.73619374,97.77952925
adm4,MMR001015026,In Shee Hku,26.73672738,97.84065891
adm4,MMR001015027,Jahtung Au Mar,26.69134589,98.1368036
adm4,MMR001015028,In Hkai,26.57919987,98.01273355
adm4,MMR001015029,Hkin Dawng,26.64964019,98.00951936
adm4,MMR001015030,Hka Ka Ran Yang,26.26336618,97.49247859
adm4,MMR001015031,Ka War Pan,26.13583475,97.56805038
adm4,MMR001015032,But Hkar,26.06380092,97.53693404
adm4,MMR001015033,Pin Lum Bum,26.22480383,97.66810935
adm4,MMR001015034,Aum La Htum,26.38956366,97.71399661
adm4,MMR001015035,Htum Shin Kawt Nan,26.39048714,97.60087659
adm4,MMR001015036,Za Nan Kha,26.40679181,97.51661482
adm4,MMR001015037,Mai Htaung,26.34119684,97.42261771
adm4,MMR001015038,Du Rit,26.30372461,97.27951944
adm4,MMR001015039,Ma Gaw Gar,26.40783556,97.35389059
adm4,MMR001015040,Ton Yang,26.2288692,97.29229841
adm4,MMR001015701,Urban,26.56038726,97.54505205
adm4,MMR001016001,In Bu Bawt,27.32938433,97.61863642
adm4,MMR001016002,Nam Hkam,27.41861102,97.62977651
adm4,MMR001016003,Hta Ran Dam,27.40250343,97.56814821
adm4,MMR001016004,Kawng Mu Lon,27.42548621,97.53881608
adm4,MMR001016005,Man No,27.58650261,97.46237556
adm4,MMR001016006,Ah Lang Gar,27.34985913,97.69003669
adm4,MMR001016007,Htang Gar,27.29092894,97.77394569
adm4,MMR001016008,In Ga Ding Chet,27.22329018,97.90818154
adm4,MMR001016009,Shin Mway Yang,27.237978,97.66517264
adm4,MMR001016010,Ma Jang Gar,27.18319314,98.04083589
adm4,MMR001016011,Dawng Shar Lar (Dawng Ga),27.10019156,97.92254596
adm4,MMR001016012,Ding Bu Ding Sar,26.96061603,97.89556842
adm4,MMR001016016,In Dang Gar,26.79346466,97.79938187
adm4,MMR001016018,In Hkan Ga Run Hku,26.77516172,97.85354266
adm4,MMR001016020,Shin Naw Gar,27.15470231,97.76598564
adm4,MMR001016701,Urban,27.2829927,97.59271662
adm4,MMR001017001,Nawng Mun,27.55967959,97.71536394
adm4,MMR001017002,Ka San Hku,27.64907333,97.70181035
adm4,MMR001017003,Htung Lar Dam,27.78724992,97.64852735
adm4,MMR001017004,Yat Bawt,27.4504137,97.91499982
adm4,MMR001017005,Gat Htu,27.63995496,97.97469456
adm4,MMR001017006,Lang Sar Htu,27.69574726,97.89504865
adm4,MMR001017007,Da Bu Dam,27.71955564,98.05292717
adm4,MMR001017008,Ah Wi Wan,27.51373819,98.18966074
adm4,MMR001017009,Ngar War,27.92989709,97.80247694
adm4,MMR001017010,Da Zun Dam,27.96658183,97.94185286
adm4,MMR001017011,Ta Su Htu,28.24305082,97.70925572
adm4,MMR001017012,Ah Li Awng,27.99932211,98.07041177
adm4,MMR001017013,Ma Hkum Kan,27.74695451,98.16266207
adm4,MMR001017701,Urban,27.51009612,97.81241862
adm4,MMR001017702,Urban,27.72491031,97.87399148
adm4,MMR001018001,Hta Lar Law,27.13657567,98.35114927
adm4,MMR001018002,Hkaw Lar Dar Ho,27.21807847,98.15431371
adm4,MMR001018003,Man Kun Dam,27.05455347,98.42785267
adm4,MMR001018004,Da Ham,26.91514087,98.31125986
adm4,MMR001018005,Ah Ku,27.05866066,98.25563346
adm4,MMR001018006,Ka Khin,27.34726678,98.30525203
adm4,MMR001018007,Kawng Lo Lat,27.23931298,98.28023396
adm4,MMR001018008,Nyi Wan Htan,27.11318682,98.4758336
adm4,MMR001018009,Ya Man Chi,27.12504318,98.57201345
adm4,MMR001018010,Chi Htu Hpan,27.21385401,98.55213122
adm4,MMR001018011,Zan Yawt,27.19130885,98.48704359
adm4,MMR001018012,Zee Htan,27.3728423,98.64260445
adm4,MMR001018013,Dar Lang,27.34379299,98.50285454
adm4,MMR001018014,Lar Tar Kaw,27.53226467,98.49148194
adm4,MMR001018015,Za Nin Hti,27.27532023,98.40464643
adm4,MMR001018016,Hpi Zaw,26.94472431,98.41351916
adm4,MMR001018017,Hta Hpone,26.80968565,98.36724016
adm4,MMR001018018,Yat Mar,26.82664168,98.64290869
adm4,MMR001018019,Shee Lang Dam,27.0229368,98.66494341
adm4,MMR001018020,Nam Ching,26.95855238,98.53245318
adm4,MMR001018021,La Ja Gar,26.95407398,98.13599316
adm4,MMR001018022,Hkin Lum,26.85882827,98.19024563
adm4,MMR001018023,Ma Shawt Hku,26.82911264,98.03050989
adm4,MMR001018024,Hta Ri Wan Kawng,27.12259083,98.22910976
adm4,MMR001018701,Urban,27.05661991,98.36118705
adm4,MMR002001001,Pan Kan,19.65619836,97.21899314
adm4,MMR002001002,Htee Se Khar,19.85345895,97.259099
adm4,MMR002001003,Pein Chit,19.8992926,97.18661794
adm4,MMR002001004,Noe Koe,19.73364806,97.15078262
adm4,MMR002001005,Kone Thar,19.79305305,97.1573838
adm4,MMR002001006,Daw Paw Ka Le,19.69899298,97.16498198
adm4,MMR002001007,Nwar La Woe,19.76097613,97.19338231
adm4,MMR002001008,Chi Kei,19.70419352,97.25296343
adm4,MMR002001009,Ma Htaw Khu,19.6226592,97.28763528
adm4,MMR002001010,Par Laung,19.70885401,97.36460148
adm4,MMR002001011,Tee Lon,19.85879233,97.379776
adm4,MMR002001012,Law Da Lay,19.43399354,97.45777533
adm4,MMR002001701,Urban,19.68927878,97.20740635
adm4,MMR002001702,Urban,19.87723391,97.23081734
adm4,MMR002001703,Urban,19.54602569,97.32744419
adm4,MMR002002001,Sin Taung,19.68580605,97.07347921
adm4,MMR002002002,Hpa Yar Hpyu,19.66387088,97.16104126
adm4,MMR002002004,Oh Kay,19.66302285,97.12147943
adm4,MMR002002005,Daw Bu Ku,19.64123518,97.12829043
adm4,MMR002002006,Saung Du Ywar Thit,19.6213459,97.1225024
adm4,MMR002002007,War Thaw Kho Ywar Thit,19.64159589,97.05190851
adm4,MMR002002008,Thay Su Le,19.60541124,97.14576712
adm4,MMR002002009,Daw Taw Ku,19.58692091,97.10226007
adm4,MMR002002010,Naung Pale,19.55507319,97.10002523
adm4,MMR002002011,Demoso,19.56000066,97.15097276
adm4,MMR002002012,Daw Yauk Khu,19.45355576,97.01764148
adm4,MMR002002013,Khu Pa Yar,19.46950547,96.93396121
adm4,MMR002002014,Lo Bar Kho,19.52106445,96.93673945
adm4,MMR002002015,War Ban Pa Loet,19.5393478,97.02107091
adm4,MMR002002016,Mya Le,19.60087994,97.04097771
adm4,MMR002002017,Saung Du Lar,19.51084947,97.09244455
adm4,MMR002002018,Lo Pu,19.58088843,96.95866483
adm4,MMR002002019,Ho Wan,19.55591497,96.92192433
adm4,MMR002002020,Pan Pet,19.59267375,96.99322079
adm4,MMR002002021,Ngwe Taung,19.5404934,97.19592166
adm4,MMR002002022,San Pya (6) Maing,19.61078496,97.20678003
adm4,MMR002002023,Daw Ka Law Du,19.51584803,97.26489607
adm4,MMR002002024,Daw Hpu,19.41525718,97.37376747
adm4,MMR002002025,Htee Hpoe Ka Loe,19.44899578,97.25661412
adm4,MMR002002026,Daw Ta Ma Gyi,19.31514759,97.35626524
adm4,MMR002002701,Urban,19.53989872,97.15741942
adm4,MMR002002702,Urban,19.66983057,97.11080838
adm4,MMR002003001,Hpruso,19.41857785,97.18752002
adm4,MMR002003002,Htee Paw So,19.49932274,97.14560982
adm4,MMR002003003,Rar Aye Pa Rar,19.32140624,97.00593069
adm4,MMR002003004,Kay Hlar (Kyei Hpoe Gyi),19.33786602,97.26159698
adm4,MMR002003005,Mar Kha Yaw Shey,19.29139062,97.21134099
adm4,MMR002003006,Mo So,19.37437925,97.06657706
adm4,MMR002003007,Doe Lar Saw,19.2648703,97.09418343
adm4,MMR002003008,Doe Pa Rei,19.32874054,97.11773418
adm4,MMR002003009,Ho Yar,19.34163976,96.93238152
adm4,MMR002003010,Do Mo Saw,19.24480194,97.01162174
adm4,MMR002003011,Raw Daw Khaw,19.26510178,96.88166694
adm4,MMR002003012,Kay Kaw,19.17255281,96.93329684
adm4,MMR002003013,Tho Thee Hpo,19.11894031,97.02794332
adm4,MMR002003014,Taw Khu,19.18233159,97.14730662
adm4,MMR002003701,Urban,19.41805133,97.13061527
adm4,MMR002004001,Shadaw (North),19.76820217,97.5101091
adm4,MMR002004002,Shadaw (South),19.57494394,97.47707439
adm4,MMR002004003,Shadaw (Middle),19.44273743,97.67677175
adm4,MMR002004701,Urban,19.63026939,97.52047295
adm4,MMR002005001,Bu Khu,19.24401512,97.29088481
adm4,MMR002005002,Nan Hpe,19.10450162,97.26617633
adm4,MMR002005003,Bawlake,19.13328312,97.36688519
adm4,MMR002005004,Saw Lon,19.20162298,97.41032699
adm4,MMR002005005,Chi Kweit,18.9826806,97.3632176
adm4,MMR002005006,Wan Lwe,19.25823748,97.52997738
adm4,MMR002005008,Lwei Waing,18.99458885,97.44942938
adm4,MMR002005009,Hway Aw,19.09010637,97.65938332
adm4,MMR002005701,Urban,19.16194333,97.329544
adm4,MMR002005702,Urban,19.16587051,97.48489357
adm4,MMR002006001,Hpasawng,18.96709458,97.23732498
adm4,MMR002006002,Wan Aung,18.8556423,97.36177905
adm4,MMR002006003,Ba Han Lawt,18.96009682,97.12190809
adm4,MMR002006004,Kwar Khee,18.95513115,97.01821697
adm4,MMR002006005,Kaw Thu Doe,18.81788111,97.08042114
adm4,MMR002006006,Maw Chee,18.85180716,97.18059788
adm4,MMR002006007,Mo Sar Khee,18.76080183,97.2324304
adm4,MMR002006008,Ka Rei Khee,18.68926111,97.23988163
adm4,MMR002006701,Urban,18.86867742,97.31598645
adm4,MMR002007001,Mese,18.81226698,97.58107754
adm4,MMR002007002,Ho Gyit,18.58099681,97.5760125
adm4,MMR002007003,Mei Se Nan,18.65856707,97.42183845
adm4,MMR002007004,Nan Man,18.67657454,97.72367348
adm4,MMR002007701,Urban,18.64103859,97.65447458
adm4,MMR003001001,Kawt Ta Yoke Ya,16.75930861,97.65866145
adm4,MMR003001002,Kawt Hlaik,16.7933085,97.63051588
adm4,MMR003001003,Kawt Than Khar,16.705286,97.63980511
adm4,MMR003001004,Kawt Ku,16.984438,97.6347726
adm4,MMR003001005,Kawt Hta Ma Lein,16.77043442,97.69036691
adm4,MMR003001006,Kawt Kyaik (Hpa Aun),16.6695155,97.66915277
adm4,MMR003001007,Kawt Thin,16.5353665,97.77917123
adm4,MMR003001008,Kawt La Mu,16.54107168,97.81600128
adm4,MMR003001009,Kyon Hpe,16.6039365,97.77421568
adm4,MMR003001010,Kawt Gun (Hpe Ka Tar),16.6117065,97.6840147
adm4,MMR003001011,Ku Lar Su,16.655776,97.68243702
adm4,MMR003001012,Kyon Sauk,16.6355735,97.94034033
adm4,MMR003001013,Kawt Gun (Bar Kut),16.840917,97.58054415
adm4,MMR003001014,Kawt Yin (Upper),16.948722,97.51109459
adm4,MMR003001015,Kawt Yin (Lower),16.8999055,97.50735719
adm4,MMR003001016,Kawt Thin Shu (Hta Ma Taing),16.7934955,97.72012949
adm4,MMR003001017,Kawt Sein Ban (Upper),16.767511,97.72712677
adm4,MMR003001018,Kawt Sein Ban (Lower),16.721435,97.72877853
adm4,MMR003001019,Kawt Ka Dar,16.7143235,97.80212734
adm4,MMR003001020,Kawt Mu Tar,16.7326555,97.68262002
adm4,MMR003001021,Kawt Htaw,16.91309642,97.65169678
adm4,MMR003001022,Kyon Ma Thwe,17.0994715,97.54581654
adm4,MMR003001023,Kyauk Ta Lone,17.04335227,97.50100215
adm4,MMR003001024,Kan Kha Ye,16.80863428,97.9299361
adm4,MMR003001025,Kaw He,17.387196,97.52860336
adm4,MMR003001026,Kyon Htaw,17.3777259,97.47869725
adm4,MMR003001027,Kha Ye (Kan Nar),16.664012,97.97421631
adm4,MMR003001028,Kha Yar (Ah Pyin),16.5852475,97.81897705
adm4,MMR003001029,Kha Yar (Ah Twin),16.640063,97.80592795
adm4,MMR003001030,Khe Tauk,16.93305183,97.59520669
adm4,MMR003001031,Kha Lauk Htaung,16.895432,97.76068384
adm4,MMR003001032,Gyaing,16.61251852,97.97724943
adm4,MMR003001033,San Hpa Ree,16.94247997,97.7192634
adm4,MMR003001034,Sin Kyone,16.8079745,97.56749043
adm4,MMR003001035,Zar Tha Pyin (East),16.5683765,97.77064059
adm4,MMR003001036,Zar Tha Pyin (West),16.617627,97.72945812
adm4,MMR003001037,Ta Yoke Hla,16.8275145,97.62535644
adm4,MMR003001038,Taw Pon,16.8193795,97.65769731
adm4,MMR003001039,Ta Kaung Boe,17.1535545,97.60395678
adm4,MMR003001040,Ta Dar U,17.09346991,97.50150218
adm4,MMR003001041,Ta Gay Laung,17.45290774,97.48037716
adm4,MMR003001042,Me Tha Na,17.28586,97.54002176
adm4,MMR003001043,Htone Aing,16.69334412,97.60381319
adm4,MMR003001045,Htaung Ka Lat,16.900018,97.7303785
adm4,MMR003001046,Naung Hta Lone,16.7375065,97.62819325
adm4,MMR003001047,Naung Ka Myaing,17.04833073,97.60391617
adm4,MMR003001048,Hnit Char,16.8240925,97.5859955
adm4,MMR003001049,Naung Kyan,16.98216358,97.46726982
adm4,MMR003001050,Naung Lon (West),16.8114865,97.68970061
adm4,MMR003001051,Naung Lon (East),16.800929,97.76537538
adm4,MMR003001052,Naung Kone,16.678849,97.88610178
adm4,MMR003001053,Nat Hteik,16.69966756,97.95175663
adm4,MMR003001054,Nat Kyun,16.73745766,97.95069718
adm4,MMR003001055,Naung Pa Lein,16.90975692,97.78508664
adm4,MMR003001056,Pawt Htaw,17.012587,97.63066969
adm4,MMR003001057,Pan Kone,16.846599,97.52174241
adm4,MMR003001058,Pyin Ma Pin Seik,17.57913912,97.43697486
adm4,MMR003001059,Hpe Ka Tar,16.61581502,97.65948046
adm4,MMR003001060,Hpa Aun,16.641322,97.64772098
adm4,MMR003001061,Byet Kha,16.862257,97.81315356
adm4,MMR003001062,Bar Kat,16.87980356,97.59663088
adm4,MMR003001063,Bin Gyi,16.9992005,97.51600564
adm4,MMR003001064,Mi Zan,16.9674965,97.67508357
adm4,MMR003001065,Min Zi,17.0955685,97.58193516
adm4,MMR003001066,Hmaing Kan,17.00830582,97.68032441
adm4,MMR003001067,Mi Kayin,16.9881485,97.55923013
adm4,MMR003001068,Moke Ka Di,16.964137,97.59086084
adm4,MMR003001069,Myaing Ka Lay,16.912945,97.58622207
adm4,MMR003001070,Mi Tha Yaung,16.810399,97.84280436
adm4,MMR003001071,Mee Zaing,17.336721,97.60654568
adm4,MMR003001072,Shwe Taw,16.6914335,97.67824701
adm4,MMR003001073,Ye Thar,16.84557947,97.64961024
adm4,MMR003001074,Ya Thayt Pyan,16.862123,97.58140169
adm4,MMR003001075,Yae Kyaw,16.7418552,97.57653761
adm4,MMR003001076,Hlaing Ka Bar,16.78699547,97.67563693
adm4,MMR003001077,Hlar Kar,16.9447265,97.52692929
adm4,MMR003001078,Hlar Ka Daung,16.87974046,97.68913335
adm4,MMR003001079,Hlar Ka Myin,16.9506315,97.67936102
adm4,MMR003001080,Let Kha Na,16.839351,97.77661967
adm4,MMR003001081,Lun Nya,16.7579865,97.81164763
adm4,MMR003001082,Wea Gyi,16.77209645,97.57463383
adm4,MMR003001083,Win Kyan,16.76740246,97.62058521
adm4,MMR003001084,Wut Gyi,17.0536475,97.55528256
adm4,MMR003001085,Than Hlei,16.62834,97.88998461
adm4,MMR003001086,Thar Yar Kone,16.73401105,97.88293469
adm4,MMR003001087,Hat Ta Laik,17.28359121,97.50002046
adm4,MMR003001088,Ohn Ta Pin,16.84459,97.69174446
adm4,MMR003001089,Ein De,16.827766,97.73187526
adm4,MMR003001090,Ein Du,16.775508,97.76412482
adm4,MMR003001091,Ei Hei,17.17397255,97.53293301
adm4,MMR003001092,Thar Ma Nya,16.738274,97.85507612
adm4,MMR003001701,Urban,16.87146935,97.6460947
adm4,MMR003002001,Ka Mawt Ka Chu,17.0935525,97.90476669
adm4,MMR003002002,Kawt Hlaing,17.1103425,97.86549041
adm4,MMR003002003,Win Sein,17.145877,97.84986405
adm4,MMR003002004,Naung Taing,17.170374,97.87045254
adm4,MMR003002005,Kun Bi,17.172738,97.81656658
adm4,MMR003002006,Pein Hne Taw,17.1912925,97.79808775
adm4,MMR003002007,Kun Tar,17.1401005,97.7763321
adm4,MMR003002008,Daing Pya,17.0767395,97.80834435
adm4,MMR003002009,Sin Ku,17.04096,97.85852698
adm4,MMR003002010,Ah Htet Yae Pu,17.0233255,97.83632303
adm4,MMR003002011,Auk Yae Pu,16.98253326,97.84029564
adm4,MMR003002012,Hti Lon,16.9993105,97.7831179
adm4,MMR003002013,Than Ban,16.95790829,97.75616459
adm4,MMR003002014,Naung Tha Ngeit,16.94086745,97.78732701
adm4,MMR003002015,Tha Pu To,17.00643493,97.73027831
adm4,MMR003002016,Tar Paung,16.9533775,97.88114627
adm4,MMR003002017,Ka Di Kan,16.91656978,97.85860658
adm4,MMR003002018,Kawt Myat Gyi,16.873999,97.91034744
adm4,MMR003002019,Pat Kyaw,17.039933,97.90934781
adm4,MMR003002020,Nwet Pyin Nyar,17.19801,97.9085418
adm4,MMR003002021,Me Law Khee,17.252871,97.97150398
adm4,MMR003002022,Me Tha Mu,17.3162615,97.89515391
adm4,MMR003002023,Kwee Lay,17.3465705,97.82040696
adm4,MMR003002024,Kyar Inn,17.315778,97.8055264
adm4,MMR003002025,Saw Law,17.42111825,97.98687925
adm4,MMR003002026,Yin Baing,17.5453447,97.77402088
adm4,MMR003002027,Yae Ta Khun,17.74010744,97.72615022
adm4,MMR003002028,Ka Mawt Le (Kyaung),17.39467555,97.76555785
adm4,MMR003002029,Me La Yaw,17.488562,97.88022682
adm4,MMR003002030,Ka Mawt Le (Ma Ae) (Ah Lel),17.35215407,97.7207461
adm4,MMR003002031,Shwe Gun,17.1728685,97.66548185
adm4,MMR003002032,Ko Maung,17.23226709,97.65324811
adm4,MMR003002033,Mya Lay,17.30988774,97.65115353
adm4,MMR003002034,Inn No Theik Pan,17.24198865,97.69830054
adm4,MMR003002035,Ta Wun Hpan Ya,17.02987002,97.70998073
adm4,MMR003002036,Kyon Pa Ko,17.10964,97.71012336
adm4,MMR003002037,Gyoet Chaung,17.1019571,97.65262111
adm4,MMR003002038,U Daung,17.06519454,97.63264093
adm4,MMR003002039,Ta Khin Lone,17.06190252,97.71252816
adm4,MMR003002040,Thar Yar Kone (Kat Pa Li),17.1708035,97.70362137
adm4,MMR003002041,Naw Kaw,17.220727,97.71065699
adm4,MMR003002042,Ta Khwet Hpoe,17.291401,97.71160761
adm4,MMR003002043,Hta Thein Kyoe Waing,17.4038605,97.82409244
adm4,MMR003002044,Ka So,17.0113055,97.94638834
adm4,MMR003002045,Naung Kha Lone,17.04100618,97.98159217
adm4,MMR003002046,Moe Naing,17.0208155,98.01430534
adm4,MMR003002047,Win Hpa Ya,16.970516,97.93302414
adm4,MMR003002048,Naung Boe Gyi,16.952312,97.94806206
adm4,MMR003002049,Ywar Kaing Kaung,16.918449,97.94254799
adm4,MMR003002050,Kawt Nwet,16.8608255,97.96173039
