SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Pcode,Village_Name_Eng,Village_Name_MMR,Commonly_Used_Local_Vlg_Name_Eng,Commonly_Used_Local_Vlg_Name_Mya,Longitude,Latitude,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_Village_Status,Field_Village_Status,MIMU_Village_Mapping_Status,Change_Type,Previous_Village_Name_Eng,Remark
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024064,Daunt Gyi,151427,Seik Ta Thu Kha,စိတ္တသုခ,,,,,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024064,Daunt Gyi,218749,Sein Gyun,စိန်ဂျွန်း,,,,,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024064,Daunt Gyi,151425,Tha Mar San Da,သမာဆန္ဒ,,,,,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024064,Daunt Gyi,151439,Thea Chaung,သဲချောင်း,,,95.4386174,15.997677,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151623,Ba Maw Su,ဗမော်စု,,,95.37301636,16.1578598,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151615,Ga Yan,ဂရမ်း,,,95.37241364,16.10495949,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151625,Ka Pyar Ywar Thit,ကပြားရွာသစ်,,,95.38299,16.15508,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,216725,Khit San,​ခေတ်ဆန်း,,,95.3705417,16.1366433,Field Sources,01-May-09,,,,N/A,Active,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151618,Kwin Sa Khan,ကွင်းစခန်း,,,95.34718323,16.12631989,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151617,Kyee Chaung,ကျီးချောင်း,,,95.35375214,16.13554001,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151624,Thar Hpyan,သာဖျန်,,,95.3805155,16.1553874,GAD,,28-Jan-11,,200/23-309/U-1,Active,N/A,Active,Name Change,Myay Chaung,Name changed from Myay Chaung
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151622,Thar Hpyan Gyi,သာဖြန့်ကြီး,,,95.38205719,16.16303062,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,222266,Thar Hpyan Ywar Ma,သာဖြန်ရွာမ,,,,,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,lately added villages as per older GAD notifications received in 2020
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151619,Thar Yar Kone,သာယာကုန်း,,,95.33574677,16.1128006,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151621,Ywar Thit,ရွာသစ်,,,95.36209106,16.15014076,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024054,Ga Yan,151616,Zee Hpyu Myit Tan,ဇီးဖြူမြစ်တန်း,,,95.38224792,16.11495018,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151884,Gway Tauk Kone,ဂွေးတောက်ကုန်း,,,95.4699453,16.3135457,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151880,Haing Si Ah Htet Su,ဟိုင်းစီအထက်စု,,,,,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151879,Haing Si Ywar Ma,ဟိုင်းစီရွာမ,,,95.4856037,16.316694,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151885,Hpoe Shwe Lone,ဖိုးရွှေလုံး,,,95.4674951,16.2893308,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151886,Kan Kone,ကံကုန်း,,,95.4772736,16.2953057,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151888,Ma Sein,မစိန်း,,,95.4858328,16.2899841,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151889,Sa Yar Yoe,ဆရာရိုး,,,95.49076843,16.30290031,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151887,Yae Kyaw Wa,ရေကျော်ဝ,,,95.47550201,16.28869057,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151883,Ywar Tan Shey Ah Htet Su,ရွာတန်းရှည်အထက်စု,,,,,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151881,Ywar Tan Shey Auk Su,ရွာတန်းရှည်အောက်စု,,,,,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024022,Haing Si,151882,Ywar Tan Shey Ywar Ma,ရွာတန်းရှည်ရွာမ,,,95.4519156,16.3013576,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151903,Aye,အေး,,,95.39067841,16.20783997,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151918,Aye Ywar,အေးရွာ,,,95.48585,16.21426,Field Sources,01-Jan-15,31-Mar-15,,,N/A,Inactive,Inactive,Delete,,Deleted_Does not exist on the ground
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151916,Bu Tin Su,ဘူတင်းစု,,,95.43362305,16.22933374,GAD,,,,,Active,Active,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151891,Hay Man,​ဟေမန်,,,95.44171143,16.19161987,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151900,Hnar Khaung Chaung Gyi,နှာခေါင်းချောင်းကြီး,,,95.4249598,16.1955763,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151901,Hnar Khaung Chaung Lay,နှာခေါင်းချောင်းလေး,,,95.425863,16.204436,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151893,Htone,ထုံး,,,95.4068855,16.1910922,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151906,Kan Su,ကံစု,,,95.4476143,16.2245687,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151915,Kat Pa Nar,ကပ်ပနား,,,95.3874842,16.2087447,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151892,Kha Yan Thi Chaung,ခရမ်းသီးချောင်း,,,95.422434,16.2097213,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151902,Kin Tat,ကင်းတပ်,,,95.46840668,16.2271595,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151896,Kyein Chaung,ကျိန်ချောင်း,,,95.3971402,16.1824004,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151907,Kyon Hlut Gyi,ကျုံလွှတ်ကြီး,,,95.44117,16.21909,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151898,Kyon Hlut Thit,ကျုံလွှတ်သစ်,,,95.4391488,16.2204047,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151904,La Mu Oke,လမုအုပ်,,,95.47393799,16.22110939,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151910,La Tar Chaung,လတာချောင်း,,,95.4565,16.19237,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151895,Lay Ein Tan,လေးအိမ်တန်း,,,95.4036812,16.1681444,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151897,Lay Gwa,​လေးဂွ,,,95.4338172,16.1775293,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151914,Leik Ka Bar,လိပ်ကမ္ဘာ,,,95.3991015,16.210176,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151913,Myit Kyoe,မြစ်ကျိုး,,,95.4347211,16.2295712,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151899,Nga Man Chaung,ငမန်းချောင်း,,,95.4285648,16.2211861,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151912,Ngwe Taung,​ငွေတောင်,,,95.4169617,16.2399905,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151917,Ohn Pin Su,အုံးပင်စု,,,95.420221,16.2081533,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151905,Pa Tet,ပတက်,,,95.441995,16.2299368,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151894,Sein Pan,စိန်ပန်း,,,95.4148017,16.1986148,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151911,Tha Bawt Chaung,သဘော့ချောင်း,,,95.4541432,16.216576,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151908,Thu Htay Kone,သူဌေးကုန်း,,,95.4508783,16.2039239,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024044,Hay Man,151909,Za Yat Hla,ဇရပ်လှ,,,95.46727753,16.20212936,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024007,Hlwa Htaung Su,152066,Hlwa Htaung Su,လွှထောင်စု,,,95.6328125,16.39620972,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024007,Hlwa Htaung Su,152068,Nyan Taw Inn,ညံတောအင်း,,,95.62973022,16.41613007,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024007,Hlwa Htaung Su,152069,Pein Kyaw,ပိန်ကျော်,,,95.6337204,16.38363075,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024007,Hlwa Htaung Su,152067,Tu Myaung,တူးမြောင်း,,,95.63144684,16.40576935,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024067,Hpa Yar Chaung,152279,Hpa Yar Chaung,ဘုရားချောင်း,,,95.3931014,16.2722047,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024067,Hpa Yar Chaung,152281,Kwin Waing,ကွင်းဝိုင်း,,,,,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024067,Hpa Yar Chaung,164106,Mar Yar,မားယား,,,95.3988844,16.2557462,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024067,Hpa Yar Chaung,152280,Pyin Ma Kone,ပြင်းမကုန်း,,,95.4138258,16.2536123,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024067,Hpa Yar Chaung,152282,Ywar Thar Aye,ရွာသာအေး,,,95.407459,16.263948,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,164107,Auk Myit Tan,အောက်မြစ်တန်း,,,95.49466705,16.2165699,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152413,Hpa Yar Thone Su,ဘုရားသုံးဆူ,,,95.5013504,16.21581078,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,164109,Ka Tha Paung,ကသပေါင်း,,,95.51605988,16.21495056,GAD,28-Jan-11,,200/23-309/U-1,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152418,Moke Soe Chaung,မုဆိုးချောင်း,,,95.51405334,16.22282982,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152416,Myit Tan,မြစ်တန်း,,,95.48847198,16.21583939,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152415,Tha Byu,သဗြု,,,95.5025177,16.22743034,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152414,Tha Pyay Kone,သပြေကုန်း,,,95.51286316,16.21178055,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152417,Than Ban Kwe,သမ္ဘာန်ကွဲ,,,,,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,152419,U To,ဥတို,,,95.4816594,16.2204047,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024050,Hpoe Lay,152496,Hpoe Lay,ဖိုးလေး,,,95.52571869,16.18947029,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024050,Hpoe Lay,152499,Kayin Su,ကရင်စု,,,95.538521,16.184999,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024050,Hpoe Lay,152497,Tha Yet Pin Seik,သရက်ပင်ဆိပ်,,,95.532837,16.176001,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024050,Hpoe Lay,152500,Than Ban Kwe,သမ္ဗာန်ကွဲ,,,,,GAD,,28-Jan-11,,200/23-309/U-1,Inactive,N/A,Inactive,Delete,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024050,Hpoe Lay,152498,Thein Ni,သိန်နီ,,,95.54598236,16.20545006,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164156,Aye Chan Thar Yar,အေးချမ်းသာယာ,,,95.42842102,15.96253014,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,160120,Byaing Chaung,ဗျိုင်းချောင်း,,,95.3749452,15.9251513,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,216730,Chaung Ta Shey,ချောင်းတံရှည်,,,95.3913991,15.8783716,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,160134,Htaw Paing,ထော်ပိုင်,,,95.35822296,15.95139027,GAD,,28-Feb-14,,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164158,Kha Min Naung,ခမင်းနောင်,,,95.3254662,15.9147941,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,216731,Kwin Thar Yar,ကွင်းသာယာ,,,95.41098022,15.99641991,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164160,Kyet Hpyu Chaung,ကြက်ဖြူချောင်း,,,95.42037964,15.93560982,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,217807,La Mu Oke,လမုအုပ်,,,95.40616349,15.90676922,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,218745,Shaw Chaung,ရှော်ချောင်း,,,,,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,216727,Shwe Pyi Thar,ရွှေပြည်သာ,,,95.35822296,15.95139027,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164164,Taik Sein Kone,တိုက်စိမ်းကုန်း,,,95.3641925,15.9356832,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164165,Taung Yar Chaung,တောင်ယာချောင်း,,,95.3821937,15.9228075,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164169,Tha Pyay Chaung,သပြေချောင်း,,,95.3747184,15.9409708,GAD,,28-Feb-14,,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,164170,U To,ဥတို,,,95.4059642,15.9246055,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,217808,Wea Chaung,ဝဲချောင်း,,,95.37110138,15.88593006,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024072,Htaw Paing,218744,Yway Chaung,ရွေးချောင်း,,,95.3059038,15.8966962,GAD,28-Jan-11,28-Feb-14,200/23-309/U-1,No. 194/2014,Active,N/A,Active,Change of VT,,Previous VT was Set San (MMR017024057)
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153204,Aing Gyi Kwin,အိုင်းကြီးကွင်း,,,95.19847107,15.79874992,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153208,Da Ni Chaung,ဓနိချောင်း,,,95.2090683,15.84864044,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153196,Gway Chaung,ဂွေးချောင်း,,,95.21424866,15.82808018,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153195,Ka Don Ka Ni,ကဒုံကနိ,,,95.21549225,15.8200798,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153200,Kwin Yar,ကွင်းယား,,,95.20378113,15.79030991,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153206,Kyein Chaung Hpyar,ကြိမ်ချောင်းဖျား,,,95.2008667,15.82567978,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153203,Kyun Thar Yar,ကျွန်းသာယာ,,,95.2173233,15.80091953,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153209,Kywe Hpyu,ကျွဲဖြူ,,,95.154762,15.78105,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153205,Leik Thaung Yae Kyaw,လိပ်သောင်ရေကျော်,,,95.19922638,15.81042004,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153202,Ma Yan Chaung,မရမ်းချောင်း,,,95.21237183,15.83848953,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153199,Moe Lauk Kone,မိုးလောက်ကုန်း,,,95.21005249,15.80496979,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153198,Shwe Sar Yan,ရွှေစာရံ,,,95.21933746,15.80541992,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153207,Yae Kyaw Gyi (Yae Kyaw Gyi (East)),ရေကျော်ကြီး (ရေကျော်ကြီး (ရှေ့)),,,95.19805908,15.86102009,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153197,Ywar Ka Lay,ရွာကလေး,,,95.2117691,15.81239986,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024071,Ka Don Ka Ni,153201,Zee Hpyu Kwin,ဇီးဖြူကွင်း,,,95.19306946,15.79916954,GAD,,,,,Active,N/A,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024059,Ka Ma Ka Lu,220882,12 Ka Zaung Yoe,၁၂ ကဇောင်းရိုး,,,95.49950761,16.13736731,Field Sources,01-Aug-15,,,,N/A,Active,Active,,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale,MMR017024059,Ka Ma Ka Lu,220881,12 Taung Yoe,၁၂ တောင်ရိုး,,,95.50312,16.15284,Field Sources,01-Aug-15,,,,N/A,Active,Active,,,
